[2025-08-07 02:32:37,130 - network_log - INFO]	REQ: GET https://books.toscrape.com/static/oscar/js/oscar/ui.js
[2025-08-07 02:32:37,139 - network_log - INFO]	REQ: GET https://books.toscrape.com/static/oscar/js/bootstrap-datetimepicker/bootstrap-datetimepicker.js
[2025-08-07 02:32:37,141 - network_log - INFO]	REQ: GET https://books.toscrape.com/static/oscar/js/bootstrap-datetimepicker/locales/bootstrap-datetimepicker.all.js
[2025-08-07 02:32:37,142 - network_log - INFO]	REQ: GET https://books.toscrape.com/static/oscar/js/jquery/jquery-1.9.1.min.js
[2025-08-07 02:32:37,155 - network_log - INFO]	RES: 200 https://books.toscrape.com/static/oscar/js/bootstrap3/bootstrap.min.js
[2025-08-07 02:32:37,170 - network_log - INFO]	RES: 200 https://books.toscrape.com/static/oscar/js/oscar/ui.js
[2025-08-07 02:32:37,178 - network_log - INFO]	RES: 200 https://books.toscrape.com/static/oscar/js/bootstrap-datetimepicker/bootstrap-datetimepicker.js
[2025-08-07 02:32:37,201 - network_log - INFO]	RES: 200 https://books.toscrape.com/static/oscar/js/bootstrap-datetimepicker/locales/bootstrap-datetimepicker.all.js
[2025-08-07 02:32:37,204 - network_log - INFO]	RES: 200 https://books.toscrape.com/static/oscar/js/jquery/jquery-1.9.1.min.js
[2025-08-07 02:32:37,366 - network_log - INFO]	RES: 200 https://books.toscrape.com/media/cache/c7/1a/c71a85dbf8c2dbc75cb271026618477c.jpg
[2025-08-07 02:32:37,520 - network_log - DEBUG]	At: travel_link
[2025-08-07 02:32:37,565 - network_log - INFO]	REQ: GET https://books.toscrape.com/catalogue/category/books/travel_2/index.html
[2025-08-07 02:32:37,567 - network_log - INFO]	RES: 200 https://books.toscrape.com/catalogue/category/books/travel_2/index.html
[2025-08-07 02:32:37,673 - network_log - INFO]	REQ: GET https://books.toscrape.com/static/oscar/js/bootstrap3/bootstrap.min.js
[2025-08-07 02:32:37,677 - network_log - INFO]	REQ: GET https://books.toscrape.com/static/oscar/js/oscar/ui.js
[2025-08-07 02:32:37,688 - network_log - INFO]	REQ: GET https://books.toscrape.com/static/oscar/js/bootstrap-datetimepicker/bootstrap-datetimepicker.js
[2025-08-07 02:32:37,713 - network_log - INFO]	REQ: GET https://books.toscrape.com/static/oscar/js/bootstrap-datetimepicker/locales/bootstrap-datetimepicker.all.js
[2025-08-07 02:32:37,716 - network_log - INFO]	REQ: GET https://books.toscrape.com/static/oscar/js/jquery/jquery-1.9.1.min.js
[2025-08-07 02:32:37,718 - network_log - INFO]	RES: 200 https://books.toscrape.com/static/oscar/js/bootstrap3/bootstrap.min.js
[2025-08-07 02:32:37,721 - network_log - INFO]	RES: 200 https://books.toscrape.com/static/oscar/js/oscar/ui.js
[2025-08-07 02:32:37,741 - network_log - INFO]	RES: 200 https://books.toscrape.com/static/oscar/js/bootstrap-datetimepicker/bootstrap-datetimepicker.js
[2025-08-07 02:32:37,746 - network_log - INFO]	RES: 200 https://books.toscrape.com/static/oscar/js/bootstrap-datetimepicker/locales/bootstrap-datetimepicker.all.js
[2025-08-07 02:32:37,753 - network_log - INFO]	RES: 200 https://books.toscrape.com/static/oscar/js/jquery/jquery-1.9.1.min.js
[2025-08-07 02:32:37,827 - network_log - DEBUG]	At: book04
[2025-08-07 02:32:38,124 - network_log - INFO]	REQ: GET https://books.toscrape.com/catalogue/vagabonding-an-uncommon-guide-to-the-art-of-long-term-world-travel_552/index.html
[2025-08-07 02:32:38,287 - network_log - INFO]	RES: 200 https://books.toscrape.com/catalogue/vagabonding-an-uncommon-guide-to-the-art-of-long-term-world-travel_552/index.html
[2025-08-07 02:32:38,485 - network_log - INFO]	REQ: GET https://books.toscrape.com/media/cache/ca/30/ca30b1afe1e76ce7ba1db8176d398e53.jpg
